Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
F1XRDZSH63C1J,Planters Honey Rosted Peanuts,,,$4.99,Fixed,,$2.99,S0100642-01,,-1,No,No,No,,,Grocery,,,
PE41HSSB4JEF0,Modelo Light 24oz,,,$3.76,Fixed,,$0.00,033544001653,,-5,No,Yes,No,,,Beer,,,
B507QFW9W779J,Lumbie Spicy,,,$8.99,Fixed,,$5.41,852672604020,,-4,No,Yes,No,,,,,,
5PA7PY2DMQXVG,Wild Turkey 200,,,$8.79,Fixed,,$0.00,721059892001E11,,-3,No,No,No,,,Liquor,Tax And Fees,,
K4SN8369EC8Q6,Gallo,,,$2.76,Fixed,,$0.00,08515902,,-1,No,Yes,No,,,Wine,,,
473VEY3EA5YQ6,Ciroc Red Berry 750,,,$32.99,Fixed,,$0.00,088076175051,,-1,No,No,No,,,Liquor,Tax And Fees,,
V5WRZXVGKS116,Averna  50ml,,,$3.99,Fixed,,$2.49,094922859884,,,No,Yes,No,,,Liquor,,,
RGPP2HXD404N8,Goldschlager 50ml,,,$3.99,Fixed,,$2.49,086767500120,,,No,Yes,No,,,Liquor,,,
WKABV4E1GP1D2,Wild Turkey 375,,,$15.99,Fixed,,$0.00,721059893756E11,,-1,No,No,No,,,Liquor,Tax And Fees,,
K3ZFWNFRB4ZWJ,Strawberry Short Cake,,,$2.25,Fixed,,$1.50,028000065812,,-5,No,No,No,,,Ice Cream,,,
V8DA82YPQDT6R,Classic Margarita 4 Packs Cans,,,$14.99,Fixed,,$10.21,851538002840,,-1,No,Yes,No,,,Beer,,,
Q54PJT5P8PCPY,Kombucha Blood Orang,,,$4.99,Fixed,,$3.16,851861006164,,-3,No,No,No,,,Soda And Drinks,,,
FT74PQXJTP32G,5 Gum 35 Sticks Peppermint,,,$5.99,Fixed,,$3.49,022000017895,,-6,No,No,No,,,Grocery,,,
T2T0EYETCG5TW,Kombucha Ginger Lemon,,,$4.99,Fixed,,$3.16,851861006096E11,,-4,No,No,No,,,Soda And Drinks,,,
41Q4KHBVZN04T,Luvs,,,$11.99,Fixed,,$7.09,037000859277,,-1,No,No,No,,,Grocery,,,
RNPD6BZZ0C64T,Skrewball 750,,,$40.99,Fixed,,$26.10,860265002405E11,,-1,No,No,No,,,Liquor,Tax And Fees,,
Y7CS5P3EFVPMW,Nestle Rosted Flakes,,,$3.99,Fixed,,$1.89,028000924577,,-1,No,No,No,,,Soda And Drinks,,,
JVNCT0BVT9S8T,Neon Lighter Butane,,,$7.49,Fixed,,$0.00,855553008146,,-3,No,Yes,No,,,,,,
G254E4E0E0MGC,Health Ad Kambucha,,,$4.99,Fixed,,$0.00,811184030253,,-3,No,Yes,No,,,Soda And Drinks,,,
DR7RRH6XNFXC8,S.pellegrino 1 L,,,$3.99,Fixed,,$1.88,041508800006,,-12,No,No,No,,,Soda And Drinks,Tax And Fees,,
3077Q8MQ87W16,Yellow Tail Chardonnay,,,$6.99,Fixed,,$4.41,031259008929,,-4,No,No,No,,,Wine,Tax And Fees,,
2EEEW8RANP1PJ,Yellow Tail Mascato,,,$10.99,Fixed,,$0.00,031259032856,,-2,No,No,No,,,Wine,Tax And Fees,,
CAYCR977GGSKG,Bullet Rye 375ml,,,$17.99,Fixed,,$0.00,082000766087,,-2,No,No,No,,,Liquor,Tax And Fees,,
BMVY7G6NEMAWC,Gushis Pink Lemonade,,,$8.99,Fixed,,$5.35,767461610185,,-1,No,No,No,,,Grocery,,,
P5XRJH6ZEYBR6,Blackflag,,,$3.99,Fixed,,$2.99,062338095141,,-1,No,Yes,No,,,Beauty & Cleaning Stuff,,,
7KQ7BEBN5ZJRM,Drakes 6 Pk,,,$12.99,Fixed,,$0.00,850020192076,,,No,Yes,No,,,Beer,,,
MFHYRNC499VKW,Pretzel Everything Large,,,$4.99,Fixed,,$3.08,049508006206,,-1,No,Yes,No,,,Grocery,,,
RRT6EC0PCYSA4,Secret Powder Fresh,,,$4.99,Fixed,,$2.99,037000123316,,-1,No,No,No,,,Grocery,,,
9ZP5VS01CFZ4Y,Rhino 7,,,$10.99,Fixed,,$3.50,720707766688,,-1,No,Yes,No,,,Beauty & Cleaning Stuff,,,
TVFWB2Y8QY9QJ,Rainbow,,,$2.59,Fixed,,$1.77,794711003527,,-4,No,Yes,No,,,Grocery,,,
P4ASEYQ85JRN6,Fairlife Strawberry,,,$3.75,Fixed,,$2.16,811620020404,,-9,No,No,No,,,Soda And Drinks,,,
A4NQN7H0W2BPC,Condesa Gin Clasica,,,$42.99,Fixed,,$27.99,860004438656,,-1,No,Yes,No,,,Liquor,,,
HS3SBK1RMMXW6,Triple Melon Lemonade,,,$2.69,Fixed,,$1.61,079581184072,,-4,No,No,No,,,Soda And Drinks,,,
4HPC518XXYK4T,Finest Margarita Mix,,,$6.99,Fixed,,$0.00,070491802957,,-1,No,No,No,,,Liquor,Tax And Fees,,
M8H339X0Q7C0C,Sutter Home Yellow Single,,,$3.49,Fixed,,$0.00,08500627,,-5,No,Yes,No,,,,,,
P4FV7WVXKAVFC,Fireball 10 Pack  Stick,,,$24.99,Fixed,,$0.00,088004035891,,-3,No,Yes,No,,,Liquor,,,
Q9ZZXRTFM6W9J,Voodo Ranger HC Tea 12pk,,,$23.99,Fixed,,$16.27,754527012359,,-1,No,Yes,No,,,,,,
FZWWXHS0ZQRNE,Rxbar Chocolate Sea Salt,,,$2.99,Fixed,,$1.74,857777004232,,-1,No,No,No,,,Grocery,,,
J9JGH2Z4756S0,Raw,,,$2.49,Fixed,,$0.00,716165174219E11,,-4,No,No,No,,,Default,Tax And Fees,,
SVPBDA8FEE17M,Mhl 12 Pack Cans,,,$12.99,Fixed,,$8.75,034100016364,,-1,No,Yes,No,,,Beer,,,
N6939W0ZNCY3R,Estrella Jalisco 24 Cans,,,$3.29,Fixed,,$2.10,018200258169,,-12,No,No,No,,,Beer,Tax And Fees,,
74GAYZKPTBR86,Dawn Lemon,,,$2.69,Fixed,,$1.42,030772081235,,-2,No,No,No,,,Grocery,,,
1KVD0QT8EACNE,Calidad White Corn,,,$2.50,Fixed,,$0.00,077948009075,,-2,No,No,No,,,Grocery,Tax And Fees,,
37X9RH2TSX5BM,Jose Curvo Reposado,,,$3.49,Fixed,,$0.00,811538011358,,-3,No,Yes,No,,,,,,
T9JS1SWKY56RR,Strawberry Flood 5,,,$2.89,Fixed,,$1.49,022000016690,,-8,No,No,No,,,Grocery,,,
HN3NN3ZTS81SW,Corona Berry 12 Pack Cans,,,$22.99,Fixed,,$16.27,033544000687,,-1,No,Yes,No,,,Beer,,,
H390MJT6A25YG,Gallo 4 Pack Pinot Girgio,,,$6.99,Fixed,,$4.25,085000048955,,-1,No,Yes,No,,,Wine,,,
6WWGJNV40ZCD0,Twisted Half & Half 6 Pack Bottle,,,$12.99,Fixed,,$8.35,087692751021,,-2,No,Yes,No,,,Beer,,,
6JQTPF30C2TB0,Nobilo Icon S Blanc,,,$19.99,Fixed,,$13.29,081434315403,,-1,No,Yes,No,,,Wine,,,
X7TKCFDQK4MZ8,Chandni Chok Potato Chips,,,$2.69,Fixed,,$1.63,852672603542,,-4,No,No,No,,,Grocery,,,
Y4FWXEY92MG4A,Zyz,,,$7.99,Fixed,,$4.09,609249920225,,-2,No,Yes,No,,,Cigarette,,,
YAZVMR2GBXTGW,Torpedo Ipa Pack 12 Pack,,,$23.99,Fixed,,$16.75,083783160000,,-2,No,Yes,No,,,Beer,,,
J9518BX7BCH2T,Hennessy Vsop 375,,,$39.99,Fixed,,$0.00,088110151034,,-5,No,No,No,,,Liquor,Tax And Fees,,
V7P1XB335P2X8,Kleenex,,,$4.99,Fixed,,$0.00,036000374575,,-1,No,No,No,,,Grocery,Tax And Fees,,
BKZ8GXD0YGFDA,Tadinginger Tea,,,$3.49,Fixed,,$0.00,083703509995,,-1,No,Yes,No,,,,,,
EA4HWC5R1R2XP,Victor Honey,,,$9.99,Fixed,,$5.68,619942102026,,-1,No,No,No,,,Grocery,,,
W5TTKQQVRYJAA,Skyside Red Blend,,,$21.99,Fixed,,$14.00,081753801847,,-2,No,No,No,,,Wine,Tax And Fees,,
CDQRMN72RK946,Donjulio 750 Almamiel,,,$99.99,Fixed,,$76.66,08269708,,-1,No,Yes,No,,,Liquor,,,
4Q3GYRD3F3CDC,Starbucks Pumpkin Spice Coffee,,,$4.59,Fixed,,$2.96,012000160103,,-4,No,Yes,No,,,Soda And Drinks,,,
ZRZ8S94VM8T0P,Crystal Spring Water Pineapple. Mango Flavor 1.25ltrs,,,$5.99,Fixed,,$3.19,654871000470,,-9,No,No,No,,,Soda And Drinks,,,
Q651ZFSFP8XRC,Febreze Ex Stre,,,$5.99,Fixed,,$3.57,030772088586,,-1,No,No,No,,,Grocery,,,
SRYDEH42RWFSY,Sutter Home C 750 Ml Cabernet,,,$6.99,Fixed,,$4.11,08502528,,-6,No,No,No,,,Wine,Tax And Fees,,
XCD4QSY3GTJ12,Celsius Peach,,,$3.69,Fixed,,$1.54,889392010190,,-4,No,Yes,No,,,Soda And Drinks,,,
EN636RE6QA0QY,TBS Lemon Cookies,,,$6.99,Fixed,,$4.95,810291003679,,-1,No,Yes,No,,,Snacks,,,
6E1PEDAPHXZ8T,Noilly Prat Extra Dry,,,$17.99,Fixed,,$11.39,080480002176,,-1,No,No,No,,,Liquor,Tax And Fees,,
D3Z4T7MCM67Z0,Nb,,,$2.50,Fixed,,$0.00,044000036584,,-4,No,No,No,,,Default,Tax And Fees,,
GE35PGWM7NBRA,Tapatio Cup,,,$1.99,Fixed,,$0.00,780707102091,,-4,No,No,No,,,Grocery,,,
3NTEQ3RCQJ032,Yerba Mate Bottles,,,$3.99,Fixed,,$2.33,632432911502,,-2,No,Yes,No,,,Soda And Drinks,,,
JQJS4Y4CHVE48,Jose Paso Robles,,,$23.99,Fixed,,$0.00,031259049236,,-1,No,Yes,No,,,,,,
A720Q9AD2XNQ0,Milagro Anejo 750,,,$49.99,Fixed,,$32.89,083664868971,,-1,No,No,No,,,Liquor,Tax And Fees,,
WJHV9RTVGZ05E,Freixenet Brut,,,$13.99,Fixed,,$9.09,033293003007,,-1,No,Yes,No,,,Wine,,,
D08TMH1SB4NTP,Teramanda Tequila 375ml,,,$21.99,Fixed,,$13.69,850015640001,,-1,No,Yes,No,,,Liquor,,,
45CB9KS4XP4EE,Minute Maid Spiked 1.5 L,,,$7.99,Fixed,,$4.30,810078781516,,-1,No,Yes,No,,,Liquor,,,
WBEQGYJ0FZVJ6,Andre Bellini,,,$7.49,Fixed,,$6.99,085000034323,,-1,No,Yes,No,,,Wine,,,
ZAN59W1YG819G,Andre Sangria,,,$4.54,Fixed,,$6.98,085000034347,,-1,No,Yes,No,,,Wine,,,
3FVHY80RSR9V2,Asbolute Sf,,,$39.99,Fixed,,$0.00,835229000834,,-1,No,Yes,No,,,,,,
CW4C8HYV5SFWM,Newport Gold,,,$11.99,Fixed,,$0.00,02666112,,-1,No,Yes,No,,,Cigarette,,,
AATF1SFPXQ7J4,Chambord 375 Ml,,,$23.99,Fixed,,$0.00,083300034524,,-1,No,Yes,No,,,,,,
RDK1D6KWXW3S2,Nongshim Chicken,,,$2.75,Fixed,,$0.00,031146262571,,-12,No,No,No,,,Grocery,Tax And Fees,,
FR3WBD62HM56R,Jackdeniel Jenn 375,,,$17.99,Fixed,,$0.00,082184001561,,-1,No,No,No,,,Liquor,Tax And Fees,,
23E7KAVM3B258,Mi CAMPO Tequila 750 Ml,,,$47.99,Fixed,,$0.00,086003272033,,-1,No,No,No,,,Liquor,Tax And Fees,,
06JQ6PJ88H5P8,Ms Pac Man,,,$5.00,Fixed,,$0.00,735975816140,,-90,No,No,No,,,Lotto And Scratchers,,,
BMX4AXK8A4K5A,Jk Gentleman Jack 750,,,$30.99,Fixed,,$19.59,082184038727,,-3,No,No,No,,,Liquor,Tax And Fees,,
AY3JBBV3PF5FY,Baileyes 750 Chocolate,,,$37.99,Fixed,,$24.68,086767705488,,-1,No,Yes,No,,,Liquor,,,
FXAMQ3KWB4BPW,Baileys 750 Vanilla,,,$37.99,Fixed,,$24.68,086767705440,,-1,No,Yes,No,,,Liquor,,,
A08MHG8PE5304,Newport Non Menthol 50 Box,,,$13.99,Fixed,,$11.11,026100911411,,-22,No,Yes,No,,,Cigarette,,,
AASF6YRWWWM62,Patron Anejo 750x,,,$65.99,Fixed,,$0.00,721733000012,,-2,No,Yes,No,,,,,,
Z375R730V9K7G,Lucky 7 $20@7,,,$20.00,Fixed,,$20.00,735975316039,,-131,No,No,No,,,Lotto And Scratchers,,,
V6MJZZGEGKKYJ,Banshee Wine,,,$17.99,Fixed,,$0.00,853868006000,,,No,Yes,No,,,Wine,,,
ASAM046G68ZJE,Fresca Mixed 4 Pack 12oz,,,$9.99,Fixed,,$0.00,810078780687,,-2,No,Yes,No,,,,,,
3RE8GT4MNG9VP,David Salted And roasted,,,$0.43,Fixed,,$0.99,026200006161,,-4,No,No,No,,,Snacks,,,
K50JMMK2D9QQJ,Pal,,,$2.99,Fixed,,$1.25,035000464132,,-2,No,No,No,,,Grocery,Tax And Fees,,
B9FWTB77PAFK6,The Glenlivet Single Malt 14 Years Age 750 Ml,,,$69.99,Fixed,,$0.00,080432114926,,-1,No,Yes,No,,,,,,
G7J0MKV17ZDWA,Patron Reposado 750,,,$59.99,Fixed,,$0.00,721733000159,,-1,No,Yes,No,,,,,,
P74F0Y1PZTW6P,Welch's apple 16 Oz,,,$2.89,Fixed,,$1.54,041800301935,,-2,No,No,No,,,Soda And Drinks,,,
4PZ5883JQ30BC,Skittles,,,$1.99,Fixed,,$1.00,04046008,,-4,No,No,No,,,Grocery,,,
19NXJQAKJ7RR6,Brut Roederer Estate,,,$29.99,Fixed,,$0.00,097546102008,,-2,No,No,No,,,Liquor,Tax And Fees,,
2G07MTAJAJPJ4,Xtream Gel,,,$7.29,Fixed,,$4.39,871217007119E11,,-2,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
90BGKESSRQT0E,Mountain Valley Sparking Water 500ml Red Top,,,$3.69,Fixed,,$1.93,077208003324,,-10,No,No,No,,,Soda And Drinks,,,
CK44FBPDGPZDE,Pickle Soure,,,$8.99,Fixed,,$5.35,759382497426,,-3,No,No,No,,,Grocery,,,
J3YXGET1A4EPY,Millerhighlife 6 Packs,,,$8.99,Fixed,,$5.57,034100015053,,-2,No,Yes,No,,,Beer,,,
VA3S4VH5PD44J,Jin Ramen Spicy Gout. Epice,,,$2.99,Fixed,,$1.66,645175571636,,-6,No,No,No,,,Grocery,,,
8Z64FEEVCP3E0,Cooks Brut,,,$11.99,Fixed,,$0.00,083804047211,,-1,No,No,No,,,Liquor,Tax And Fees,,
JTQAQ748XXTM8,Moet & Chandon Champagne Rose Imperial,,,$74.99,Fixed,,$0.00,088110552404,,-1,No,No,No,,,Wine,Tax And Fees,,
97J55WHFMY398,L&L The Boss Cookie,,,$2.99,Fixed,,$1.89,787692420124,,-3,No,No,No,,,Grocery,,,
JM5SFV031H01P,Community Honey Bbq,,,$1.99,Fixed,,$1.04,850040471540,,-6,No,Yes,No,,,Grocery,,,
,,,,,,,,,,,,,,,,Snacks,,,
HYQN0E52VEX5R,Tr Bo Crossword#27,,,$3.00,Fixed,,$0.00,735975615965,,-200,No,No,No,,,Lotto And Scratchers,,,
5XGNSEC66N16G,Tapatio Chicken,,,$4.29,Fixed,,$1.74,780707102343E11,,-6,No,No,No,,,Grocery,,,
ZHGMS3NZBTRZE,Slangin Mo' Science IPA 4 Packs,,,$19.99,Fixed,,$13.86,860000106009,,-3,No,Yes,No,,,Beer,,,
AWJM31CK3H6M0,Jack Daniel Apple 750,,,$24.99,Fixed,,$0.00,082184004371,,-3,No,No,No,,,Liquor,Tax And Fees,,
73MJYWBFTJFJA,Stolichnaya,,,$2.99,Fixed,,$1.25,089540502342,,,No,Yes,No,,,Liquor,,,
0PB92EJR2TDQM,High 5,,,$5.00,Fixed,,$0.00,735975816195,,-84,No,No,No,,,Lotto And Scratchers,,,
62HR9XC5C0ZWM,https://CokeURL.com/q/2022-00788,,,$0.00,Fixed,,$0.00,,,-1,No,Yes,No,,,,,,
30XQ884WP50WM,High Noon Snowbird 8 Packs,,,$23.99,Fixed,,$16.19,085000036792,,-4,No,Yes,No,,,Beer,,,
HH2F3SRZG1X7J,$50  OR $100   15,,,$10.00,Fixed,,$10.00,735975116295,,-187,No,No,No,,,Lotto And Scratchers,,,
6W4MX9GNHJ8AA,Cookies,,,$1.00,Fixed,,$0.00,024100126606,,-8,No,No,No,,,Grocery,Tax And Fees,,
HWXFDYET9DTG6,Bar Mix,,,$3.59,Fixed,,$2.13,070842001091,,-1,No,Yes,No,,,Grocery,,,
TYEZS2HNYAX22,Baja Limon,,,$2.69,Fixed,,$1.54,078907440489,,-13,No,No,No,,,Grocery,,,
MP4P2QMA5K8G6,Royal Honey,,,$9.99,Fixed,,$2.50,9555755800043,,-3,No,No,No,,,Grocery,,,
51Y51FYNED9JM,Apothic Merlot,,,$11.99,Fixed,,$7.69,085000032145,,-1,No,Yes,No,,,Wine,,,
WDJ365T51WZ6G,Eltlt Apple,,,$3.99,Fixed,,$1.99,887725000016E11,,-15,No,No,No,,,Soda And Drinks,,,
3RQG3318B50AR,VIZZY Orange Cream Pop 12pack Can,,,$23.99,Fixed,,$16.27,034100013004,,-2,No,Yes,No,,,Beer,,,
RDAKTCNT1Q6W2,Sol Chelada,,,$3.99,Fixed,,$2.78,089826130283,,-11,No,No,No,,,Beer,Tax And Fees,,
0KXFVZQMEZ0YE,The Club Cocktails Gin Martini 4 Pax 200ML,,,$10.99,Fixed,,$7.12,088004049669,,-1,No,Yes,No,,,Liquor,,,
665SNDVMWSH1M,Halls,,,$1.99,Fixed,,$0.99,50985104,,-1,No,No,No,,,Grocery,,,
S784D54TP0YF0,Larosa Wholewheat Bread,,,$5.69,Fixed,,$3.48,735504114082,,,No,No,No,,,Grocery,,,
MKNF5MWZKXSH4,Merry Wishes 1$  #32,,,$1.00,Fixed,,$0.00,735975216438,,-877,No,No,No,,,Lotto And Scratchers,,,
F7GF45ZX944SJ,Sutter Home 4 Pack Chardonny,,,$9.99,Fixed,,$7.07,085200618743,,-6,No,Yes,No,,,Wine,,,
BQ34E0WZJJ212,Andre Brut Rose,,,$7.49,Fixed,,$0.00,085000025246,,-2,No,No,No,,,Wine,Tax And Fees,,
898WGJRZVEV9Y,Reynolds Wrap 50Sq,,,$14.99,Fixed,,$0.00,010900060547,,-1,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
N478A04XQ49D0,Weed Killer Hot Beef,,,$10.99,Fixed,,$6.99,896843002864,,-2,No,No,No,,,Grocery,,,
TFTMY439AGNNY,Orbit Sweet Mint,,,$1.99,Fixed,,$1.16,022000004833,,-16,No,Yes,No,,,Grocery,,,
T6Q0FVFERXQTM,Camel Crisp,,,$12.99,Fixed,,$10.31,012300127493,,-20,No,Yes,No,,,Cigarette,,,
YGPYHS7M7METM,Wegacell 2.1,,,$8.00,Fixed,,$0.00,602299757407E11,,-1,No,No,No,,,Default,Tax And Fees,,
C81549P1DE2CT,Emeraldwhole Cashews,,,$2.99,Fixed,,$1.72,010300884194,,-4,No,Yes,No,,,Grocery,,,
DCMD97TZYB6AE,Billeit Bourbon 750 Frontier Whiskey,,,$35.99,Fixed,,$0.00,082000801085,,-1,No,Yes,No,,,,,,
8NT7J5GSRD79P,Shasta Tiki Punch,,,$3.49,Fixed,,$0.00,04233220,,-1,No,No,No,,,Soda And Drinks,,,
4KB7N28KSBSNJ,Smirnoff Bluec375,,,$9.99,Fixed,,$6.60,082000000068,,-1,No,No,No,,,Liquor,Tax And Fees,,
1ACZ0W8ZGFAKE,Buzzball Green,,,$4.49,Fixed,,$2.55,857641002142,,-1,No,Yes,No,,,Liquor,,,
ENFD9658690DW,Voortman,,,$4.39,Fixed,,$2.58,067312005970,,-1,No,No,No,,,Grocery,,,
FJZXPX8BDA6VP,La Rosa,,,$5.99,Fixed,,$4.16,735504000507,,-1,No,No,No,,,Grocery,,,
BA9G33WXPP5VY,Nigori Ozeki Sake,,,$26.99,Fixed,,$0.00,086724259832,,,No,Yes,No,,,Wine,,,
YARA47CCNSWMC,Momo Kawa,,,$23.99,Fixed,,$0.00,747846400013,,,No,Yes,No,,,Wine,,,
4AQBSHNDXF73M,Chandon Blanc Pinot Noir,,,$24.99,Fixed,,$0.00,085155000037,,-2,No,No,No,,,Liquor,Tax And Fees,,
FZW58QDC1B056,Black Bull Bottle,,,$10.99,Fixed,,$3.50,720707766886,,-5,No,Yes,No,,,Beauty & Cleaning Stuff,,,
6P2EP5G974B5M,Sunny D Vodka Seltzer,,,$14.99,Fixed,,$0.00,050200003295,,-1,No,Yes,No,,,Beer,,,
4XS6X07FWSX4C,Smirnoff Ice Party Pack,,,$24.99,Fixed,,$18.25,082000729082,,-2,No,Yes,No,,,Beer,,,
BF16C730G101T,5 Hour Watermelon,,,$3.99,Fixed,,$2.46,719410203009,,-1,No,No,No,,,Soda And Drinks,,,
Q26NT7R907AKC,Paypermint Payout,,,$5.00,Fixed,,$0.00,735975816447,,-239,No,No,No,,,Lotto And Scratchers,,,
MBDGZRTRT7DRA,200 Win,,,$2.00,Fixed,,$0.00,735975415152E11,,-2,No,No,No,,,Lotto And Scratchers,Tax And Fees,,
R3CG01E3V8V90,Veri Superfood Cran Dragon Fruit,,,$8.99,Fixed,,$5.00,850028332276,,-4,No,No,No,,,Grocery,,,
HDEEYQWVC8R3Y,Federalist Chardonnay,,,$22.99,Fixed,,$14.50,086891080598,,-2,No,Yes,No,,,Wine,,,
21KGS2C7WZ032,Hehes Hostess,,,$2.49,Fixed,,$1.49,888109010065E11,,-4,No,No,No,,,Default,Tax And Fees,,
2CC69A5HN4D56,Ingredients Almond,,,$2.89,Fixed,,$1.69,092163100680,,,No,No,No,,,Grocery,,,
KSYE1MX3P8RD6,Ingredients Iced Caramel,,,$2.89,Fixed,,$1.69,092163109904,,,No,No,No,,,Grocery,,,
J880MCPHYTM6A,Ingredients Caramel,,,$2.89,Fixed,,$1.69,092163123740,,,No,No,No,,,Grocery,,,
YYGBSVKJTBX4J,M&M Peanut,,,$1.99,Fixed,,$1.18,040000514510,,-9,No,No,No,,,Grocery,,,
1G56DS89YX528,E N J V. S. O. P 100 Ml,,,$3.39,Fixed,,$0.00,08510800,,-1,No,Yes,No,,,,,,
FSCYCTG70JZP2,Risata Moscato 750,,,$15.99,Fixed,,$9.79,084279977638,,-2,No,Yes,No,,,Liquor,,,
EF13XQNDBDVCY,Beach Bucks $2 @30,,,$2.00,Fixed,,$2.00,735975416272,,-198,No,No,No,,,,,,
TK9310MTM68S4,Patron 50 Ml Red,,,$5.49,Fixed,,$0.00,721733000227E11,,-1,No,No,No,,,Liquor,Tax And Fees,,
SWD8EAB63FJH2,Downy April Frsh,,,$1.99,Fixed,,$1.13,037000524014,,-2,No,No,No,,,Grocery,,,
AAFRHV22K5XT0,Taylor,,,$10.99,Fixed,,$6.99,088940000014,,-1,No,Yes,No,,,Liquor,,,
VNREK7FKF0D9E,Woodford Reserve Bourbon 750ml,,,$65.99,Fixed,,$0.00,081128001506,,-2,No,Yes,No,,,Liquor,,,
SGBFJ2R1QT7FT,Crunchy Munchies White Pumbkinn Seeds,,,$4.99,Fixed,,$0.00,671891793519,,-2,No,No,No,,,Grocery,,,
9ENXB7K5HATAE,Nwe Atrdam 750,,,$13.99,Fixed,,$8.49,085000034194,,-11,No,Yes,No,,,Liquor,,,
4639MDKDJ372W,Dark Horse Rose,,,$10.99,Fixed,,$0.00,085000024218,,,No,No,No,,,Wine,Tax And Fees,,
G2TVAH6KKT224,Dark Horse Pinot Grigio,,,$10.99,Fixed,,$6.73,085000025284,,,No,No,No,,,Wine,Tax And Fees,,
WS0DKKQHZCZ30,E N J V.s.100 Ml,,,$2.99,Fixed,,$0.00,08544700,,-11,No,Yes,No,,,,,,
ESP2A7V1BFPWJ,Lagunitas 12 Pack Bottle,,,$12.99,Fixed,,$9.36,723830000179,,-4,No,Yes,No,,,Beer,,,
GMD9PC65FT2RP,Leaping Horse Pinot Grigeo,,,$11.99,Fixed,,$7.45,724826263219,,-5,No,Yes,No,,,Wine,,,
SDTGMF3EYHW8J,Mentos Duo,,,$1.49,Fixed,,$0.89,87311785,,-1,No,Yes,No,,,Grocery,,,
5X22F3WFHXMP8,Celsius Strawberry Lemonede,,,$3.89,Fixed,,$1.56,889392021455,,-9,No,Yes,No,,,Soda And Drinks,,,
TK1DDY6B7YRNR,Taylor Port 1.5 L,,,$14.99,Fixed,,$9.79,088940000021,,-1,No,Yes,No,,,Liquor,,,
E3WXP3NAEC2D2,Camerena Tequila 750,,,$24.99,Fixed,,$16.09,085000016824,,-5,No,No,No,,,Liquor,Tax And Fees,,
JXWCBSCABBFE4,Maru Hi Traditional Citrus,,,$23.99,Fixed,,$16.65,844483090116,,,No,Yes,No,,,Beer,,,
NDS26K1ZYS8NM,Pocky Almond Crush,,,$3.89,Fixed,,$1.81,073141110815,,-6,No,No,No,,,Grocery,,,
GA1XKM7J67PWY,Oeo 6 Mc Smooth,,,$7.99,Fixed,,$4.30,850063182287,,-14,No,Yes,No,,,Cigarette,,,
4ZWK7CV2VDE2C,Dawn,,,$2.69,Fixed,,$1.42,030772081242,,-1,No,No,No,,,Grocery,,,
2JNFNFRGYCBPM,Slow&low 4 Pack,,,$22.49,Fixed,,$15.75,898804009066,,-1,No,Yes,No,,,Liquor,,,
TD1YPRC7CBYP4,Formula Shell 5w-30,,,$6.79,Fixed,,$4.06,021400058637,,-1,No,Yes,No,,,,,,
1T62543598W10,Supreme Moter Oil 5w-20,,,$7.49,Fixed,,$0.00,023968063252,,,No,Yes,No,,,Grocery,,,
0TQ9AYG160GFM,Tadeo's Kiwi,,,$3.99,Fixed,,$2.99,793969041008,,-2,No,No,No,,,Grocery,,,
BS02X5J2DQB84,Bs 200,,,$7.49,Fixed,,$0.00,080480000066,,-7,No,No,No,,,Liquor,Tax And Fees,,
M952KQZ6V0B0E,Bon Appetit Cheese Muffin,,,$2.99,Fixed,,$1.49,035751113167,,-2,No,No,No,,,Grocery,,,
9NSMMDK113P62,Moco De Gorila Snot Galan Gel,,,$4.29,Fixed,,$2.59,878971000066E11,,-1,No,No,No,,,Beauty & Cleaning Stuff,Tax And Fees,,
NN4M5ZNH7YAXR,Bud Light Chelada 3 Pk,,,$9.99,Fixed,,$6.63,018200970061,,-10,No,Yes,No,,,Beer,,,
KKY3TBC86K7CA,Goys Black Refried Beans,,,$3.29,Fixed,,$0.00,041331029049,,-1,No,No,No,,,Grocery,Tax And Fees,,
77FD10AWYCTKA,Altos Cabernet Sauvignon,,,$12.99,Fixed,,$8.51,088110158958,,-1,No,No,No,,,Wine,Tax And Fees,,
VMA7B72XA96SC,Robert Mondavi Merlot,,,$10.99,Fixed,,$7.10,086003000421,,,No,No,No,,,Liquor,Tax And Fees,,
KTVXE52JV785R,Robert Mondavi Chardonnay,,,$10.99,Fixed,,$7.10,086003461925,,,No,No,No,,,Wine,Tax And Fees,,
5YWEE7F1NTN14,Deleon 375 Blanco,,,$17.99,Fixed,,$11.25,082000806714,,,No,No,No,,,Liquor,Tax And Fees,,
QK7B9K3JQP8D4,Cutty Sark,,,$6.99,Fixed,,$0.00,721059052009,,-8,No,Yes,No,,,,,,
9YBCMHS4X0XC8,ZYN 3 Classic,,,$8.09,Fixed,,$4.85,609249940018,,-46,No,Yes,No,,,Cigarette,,,
G84XSPYSPANNM,Bauducco Chocolatte,,,$1.99,Fixed,,$0.99,875754008318,,-6,No,No,No,,,Grocery,,,
